CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0040258,222100MP30JZTBCB7R93,"HEIDELBERG MATERIALS REINSURANCE LUXEMBOURG S.A.","BP 59, 5, rue des Primeurs, L-236, Strassen",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0050690,2221000VNMOTPUL17D26,"HENKEL RE","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0025868,222100VXNLPMP3AD7K98,"HERALUX SA","BP 59, 2-4, rue Eugène Ruppert, L-245, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0217018,222100JCZBVVDGJZ8318,"Hiscox SA","35, avenue Monterey, L-216, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0144065,222100X6O2T4JN97KV06,"HORTENSIA RE","36, PARC D'ACTIVITE DE CAPELLEN, L-830, CAPELLEN",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0117417,222100J2N6TV22LXWX58,"Hugo Insurance S.A.","B.P. , 74, Rue de Merl, L-214, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0128485,222100WVSKF4XNK5HS07,"I.R.R.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0106931,549300LXVL4H3YPO0N06,"IBERDROLA RE S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0032615,222100P9AR8KBS5PLO94,"IMERYS RE","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0219887,22210076387W1Y9JCK04,"IMMO RE S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0098801,2221006BZGNPGI55NY10,"INCODEN S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0028689,222100LLCPDRSBM2FO46,"INDUSTRIELLE DE REASSURANCE SA","74, rue de Merl, L-214, LUXEMBOURG",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0097038,222100YGPWUP7BQJGH05,"INOX RE, SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
LURCSB0270963,391200L33ER2G6V0JD57,"INTERCEMENT LUXEMBOURG REINSURANCE COMPANY S.A","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0053451,222100NG1Q4NNDENOS14,"INTERNATIONAL CREDIT MUTUEL LIFE","33, Boulevard Prince Henri, L-172, LUXEMBOURG",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0008848,J66LB8B3GB34QW4VRZ57,"INTERNATIONAL SHIPOWNERS REINSURANCE COMPANY SA","31, Grand-Rue, L-166, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0113939,2221008QHC4NO0YG8276,"IPSEN RE","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0184281,2221004JZS1OVTAB1650,"iptiQ Life S.A.","2, rue Edward Steichen, L-254, Luxembourg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
LURCSB0030328,549300ZNROUIUC85WD19,"KBC Group Re S.A.","4, rue du Fort Wallis, L-271, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0274261,391200FL4G0WBTFYER21,"KEOLIS RE","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
LURCSB0059828,2221008PVHUAP0M9QN10,"KERING RE","BP 59, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0252581,222100LMVNXKPVISUX06,"KNAUF RE","16a, avenue de la Liberté, L-193, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
LURCSB0202568,2221004N80248545B144,"KRYPTON RE S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0031035,222100XO2GETYOXLHP89,"LA LUXEMBOURGEOISE SOCIETE ANONYME D'ASSURANCES SA","9, rue Jean Fischbach, L-337, LEUDELANGE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0031036,2221008M42B0WFF4KY04,"LA LUXEMBOURGEOISE-VIE SOCIETE ANONYME D'ASSURANCES SA","9, rue Jean Fischbach, L-337, LEUDELANGE",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
LURCSB0026334,5493006JYRVV78QV6K46,"La Mondiale Europartner S.A.","BP 21, 23, Z.A. Bourmicht, L-807, Bertrange",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0262817,222100PN6DBGOPPZ3286,"LAFAYETTE REI","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0231902,2221004ZATIG6QG59B50,"LALUX GROUP RE","9, rue Jean Fischbach, L-337, LEUDELANGE",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0027859,222100TRP5JGOBDKUK41,"LAU RE SA","BP 25, 2A, place de Paris, L-231, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0172279,222100TDRTD4P4U1JB76,"Le Rock Re","BP 59, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0108103,5493007O03S0YK3IPU74,"Le Sphinx Assurances Luxembourg S.A.","B.P. , 2, Rue Edward Steichen, L-254, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0049760,222100YZ0JFWD13N1S21,"LETZRE SA","BP 59, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0232280,213800W5OOIOPYK9QY33,"Liberty Mutual Insurance Europe SE","5-7, Rue Léon Laval, L-337, Leudelange",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0245309,222100G5JERG9621I941,"LIBERTYTOWN RE S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
LURCSB0059147,222100CU3PI35OHC0I39,"LOCRE SA","BP 59, 534, rue de neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0283367,636700Y7SPRCEYK8X409,"LogisticsRe","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
LURCSB0163885,222100UP2GWV7S4BPD34,"LOISIRS RE, LOISIRS RE S.A.","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
LURCSB0053262,222100ZYFKIEGTY0MB87,"LOTUS BAKERIES REASSURANCES SA","B.P. , 74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0112996,222100NEF45VLM8WHG76,"LUXAIR RE S.A.","16a, avenue de la Liberté, L-193, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
LURCSB0302969,391200ZU08NR2DLS8K34,"M Réassurance","593, 534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
LURCSB0134799,222100HE8UJN4LDO7I93,"MACSF RE S.A.","124, Boulevard de la Pétrusse, L-233, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
LURCSB0046753,222100JD38Z0CXB7NH67,"Martine 2 Ré","BP 59, 41, Boulevard Royal, L-244, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0293245,391200RH37I9FPFKJM73,"Martine Ré S.A.","74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0292990,9845008CFD777970FA79,"MAUFFREY REINSURANCE","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0293139,3912003YJCMWBM4NO173,"MELES Re S.A.","10, Op der Ahlkerrech, L-677, Grevenmacher",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
