CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0000838153404,8156009786E7B913C489,"GLOBAL ASSISTANCE COMPAGNIA DI ASSICURAZIONI E RIASSICURAZIONI S.P.A.","PIAZZA DIAZ, 6, 20123, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0003740478274,,"GREAT LAKES INSURANCE SE","VIA CALDERA, 21, 20100, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0000924736366,815600F9CC678CE16140,"GROUPAMA ASSICURAZIONI SOCIETA' PER AZIONI","VIALE CESARE PAVESE, 385, 00144, ROMA",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004031716225,,"HARMONIE MUTUELLE","VIA DANTE, 4, 20121, MILANO",vida,FR538518473                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0000851346668,8156001D0E28EF769631,"HDI ASSICURAZIONI S.P.A.","PIAZZA GUGLIELMO MARCONI , 25, 00144, ROMA",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0001760302947,,"HDI GLOBAL SE","Via Franco Russoli, 5, 20143, MILANO",no-vida,DEA0E8F                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0003131484471,,"HDI GLOBAL SPECIALTY SE","VIA FRANCO RUSSOLI 5, 20143, MILANO",no-vida,DEA4NNK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0000327616785,815600F209FE5A872170,"HELVETIA COMPAGNIA SVIZZERA D'ASSICURAZIONI S.A.","VIA G.B. CASSINIS, 21, 20139, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0000465421718,815600AF622C2BEEDD33,"HELVETIA ITALIA ASSICURAZIONI S.P.A.","VIA G.B. CASSINIS, 21, 20139, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0001649957488,815600A960F3539DD239,"HELVETIA VITA COMPAGNIA ITALO-SVIZZERA DI ASSICURAZIONI SULLA VITA S.P.A.","VIA G.B. CASSINIS, 21, 20139, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0006079260038,,"HISCOX SA","PIAZZALE LUIGI CARDONA, 6, 20123, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0001206848089,81560044B08E36815402,"IMA ITALIA ASSISTANCE S.P.A.","PIAZZA INDRO MONTANELLI, 20, 20099, SESTO SAN GIOVANNI",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0001139263314,,"INTER PARTNER ASSISTANCE SOCIETE' ANONYME","VIA CARLO PESENTI, 121, 00100, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0000781718577,549300UM31PJ24TTSR94,"INTESA SANPAOLO ASSICURAZIONI S.P.A.","VIA SAN FRANCESCO D'ASSISI, 10, 10122, TORINO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0001320016293,81560058D9F02B0FCD27,"INTESA SANPAOLO PROTEZIONE S.P.A.","VIA SAN FRANCESCO D'ASSISI, 10, 10122, TORINO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0000137567704,815600B141121DCE3738,"ITAS - ISTITUTO TRENTINO-ALTO ADIGE PER ASSICURAZIONI SOCIETA' MUTUA DI ASSICURAZIONI","PIAZZA DELLE DONNE LAVORATRICI, 2, 38122, TRENTO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0000746335959,81560013DE9471442469,"ITAS VITA S.P.A.","PIAZZA DELLE DONNE LAVORATRICI, 2, 38122, TRENTO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0004152077373,,"LA MONDIALE EUROPARTNER S.A.","FORO BONAPARTE, 12, 20121, MILANO",vida,LURCSB0026334                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0001023001837,8156007E0FE44C204C26,"LE ASSICURAZIONI DI ROMA - MUTUA ASSICURATRICE ROMANA","LUNGOTEVERE VITTORIO GASSMAN, NN. 22/24, 00146, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0003901025800,,"LIBERTY MUTUAL INSURANCE EUROPE SE","VIA FABIO FILZI, 29, 20100, MILANO",,LURCSB0232280                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0004862788985,,"LLOYD'S INSURANCE COMPANY SA","CORSO GARIBALDI 86, 20121, MILANO",no-vida,BE0682594839                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0003131444380,,"MAPFRE ASISTENCIA COMPA=IA INTERNACIONAL DE SEGUROS Y DE REASEGUROS SOCIEDAD ANO","Via San Martino, 7, 20122, MILANO",no-vida,ESA79194148                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0002823448786,,"MAPFRE.RE COMPANIA DE REASEGUROS S.A.","Via Privata Mangili, 2, 20121, MILANO",reaseguros,ESA78346558                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0000144005506,815600FD6B5A560AA352,"MEDIOLANUM ASSICURAZIONI S.P.A.","PALAZZO MEUCCI - MILANO 3 VIA ENNIO DORIS, 20079, BASIGLIO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0002463005864,,"MEDIOLANUM INTERNATIONAL LIFE DAC","VIA F. SFORZA PAL. FERMI MILANO 3, 20079, BASIGLIO",vida,IEC33581                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0000749934946,8156008BFE3F29A7B591,"MEDIOLANUM VITA S.P.A","PALAZZO MEUCCI - MILANO 3 VIA ENNIO DORIS, 20079, BASIGLIO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004148631004,81560019B16EC4D40C79,"MEDVIDA PARTNERS DE SEGUROS Y REASEGUROS S.A. (SOCIEDAD UNIPERSONAL)","VIA ALBERICO ALBRICCI, 7, 20123, MILANO",compuestos,ESA28534345                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0003969784056,,"METLIFE EUROPE DESIGNATED ACTIVITY COMPANY","Via Andrea Vesalio, 6, 00161, ROMA",vida,IEC42062                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0003969784546,,"METLIFE EUROPE INSURANCE DESIGNATED ACTIVITY COMPANY","Via Andrea Vesalio, 6, 00100, ROMA",no-vida,IEC89732                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0001685698539,,"MONUMENT ASSURANCE LUXEMBOURG S.A.","VIALE MONZA, 265, 20126, Milano",vida,LURCSB0073935                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0006044713007,,"MSIG EUROPE SE","VIA GIUSEPPE SACCHI 3, 20121, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0003132825927,,"MÜNCHENER RÜCKVERSICHERUNGS - GESELLSCHAFT AG","VIA POLA 9, 20124, MILANO",reaseguros,DEA00PN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0003040460899,815600B99BB23B278D41,"NET INSURANCE LIFE S.P.A.","VIA GIUSEPPE ANTONIO GUATTANI, 4, 00161, ROMA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0001823480110,815600EED4C522727110,"NET INSURANCE S.P.A.","VIA GIUSEPPE ANTONIO GUATTANI, 4, 00161, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0000320593545,8156005314C107181872,"NOBIS COMPAGNIA DI ASSICURAZIONI S.P.A.","VIALE COLLEONI, 21, 20864, AGRATE BRIANZA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0000973203600,81560013624B0D172556,"NOBIS VITA S.P.A.","VIALE COLLEONI, 21, 20864, AGRATE BRIANZA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0004912614912,,"ONIX ASIGURARI S.A.","VIA VENETO, 7, 1ST FLOOR, 00187, ROMA",no-vida,ROASIG36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004633739369,,"OPTEVEN ASSURANCES","VIA ENRICO TAZZOLI 6, 20154, MILANO",no-vida,FR379954886                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0002529642002,815600AED32950D38B92,"PIÙVERA ASSICURAZIONI S.P.A.","CORSO DI PORTA VIGENTINA, 9, 20122, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0003041192250,81560022B5367EE31F80,"PIÙVERA PROTEZIONE S.P.A.","CORSO DI PORTA VIGENTINA, 9, 20122, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0002185054100,815600C3162E56F1CB29,"POSTE ASSICURA S.P.A.","VIALE EUROPA, 190, 00144, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0001390739856,8156001CB3B48E80F923,"POSTE VITA S.P.A.","VIALE EUROPA, 190, 00144, ROMA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0005400060879,529900XUOFQVT2ETBK38,"PRYSMIAN RIASSICURAZIONI S.P.A.","VIA CHIESE, 6, 20126, MILANO",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004855406606,,"QBE EUROPE SA/NV","VIA MELCHIORRE GIOIA 8, 20124, MILANO",no-vida,BE0690537456                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0004795796746,815600278BF376F4BC31,"QUIXA ASSICURAZIONI S.P.A.","CORSO COMO, 17, 20154, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IT0003124474448,815600FA8F92119B8D12,"R+V ALLGEMEINE VERSICHERUNG AG","VIA GIOVANNI SPADOLINI, 7 CENTRO LEONI PALAZZO B, 20141, MILANO",no-vida,DEA537Z                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004708201686,815600133206A7EC8532,"REAL GARANT VERSICHERUNG AKTIENGESELLSCHAFT","VIA ENRICO FERMI 11/A, 37135, VERONA",no-vida,DEAI2CB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0004335823015,,"RELYENS MUTUAL INSURANCE","VIA CARLO IMBONATI 18, 20159, MILANO",no-vida,FR779860881                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0003085801332,815600BF2EA41687F764,"REVO INSURANCE S.P.A.","VIALE DELL'AGRICOLTURA, 7, 37135, VERONA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0003131755318,,"RGA INTERNATIONAL REINSURANCE COMPANY DAC","Via San Marco, 3, 20121, MILANO",reaseguros,IEC38002                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0003647383107,815600ED161681577D26,"S2C S.P.A. COMPAGNIA DI ASSICURAZIONI DI CREDITI E CAUZIONI","VIA VALADIER, 44, 00193, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0002405740958,815600A5BA8EA3FD9914,"SACE BT S.P.A.","PIAZZA POLI, 42, 00187, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0000104766534,81560081E1C9704FE816,"SARA ASSICURAZIONI S.P.A. ASSICURATRICE UFFICIALE DELL'AUTOMOBILE CLUB D'ITALIA","VIA PO, 20, 00198, ROMA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0001484309607,8156004371CB0C756296,"SARA VITA S.P.A.","VIA PO, 20, 00198, ROMA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0003124620625,,"SCHWEIZERISCHE HAGEL-VERSICHERUNGS-GESELLSHAFT - SOCIETA' SVIZZERA DI","VIA VITTORIA COLONNA, 46, 20149, MILANO",no-vida,CH0ECBM04238                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004821502407,,"SCOR SE","VIA DELLA MOSCOVA, 3, 20121, MILANO",reaseguros,FR562033357                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004800397269,,"SI INSURANCE (EUROPE), SA","PIAZZA GAE AULENTI 8, 20154, MILANO",no-vida,LURCSB0221096                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IT0000113843770,815600FD1C2C2E80F866,"SIAT SOCIETA' ITALIANA ASSICURAZIONI E RIASSICURAZIONI PER AZIONI","VIA V DICEMBRE, 3, 16121, GENOVA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0002976112530,815600DB23AF9EB84910,"SLP - ASSICURAZIONI SPESE LEGALI PERITALI E RISCHI ACCESSORI S.P.A.","CORSO MATTEOTTI, 3 BIS, 10121, TORINO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0000100249174,8156008A67817F12F058,"SOCIETA' REALE MUTUA DI ASSICURAZIONI","VIA CORTE D'APPELLO, 11, 10122, TORINO",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0003675141141,254900DB1E9EIIZGMX56,"SOGECAP","VIA TIZIANO, 32, 20145, MILANO",vida,FR086380730                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0003768596410,,"SOGESSUR S.A.","VIA TIZIANO, 32, 20145, MILANO",no-vida,FR379846637                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0005131195780,,"STEWART TITLE EUROPE LTD","VIA MENGONI GIUSEPPE, 4, 20100, MILANO",no-vida,MTA213989                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IT0001623229865,,"SWISS RE EUROPE S.A.","VIA SAN RAFFAELE, 1, 20121, MILANO",reaseguros,LURCSB0025242                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0003505011101,,"SWISS RE INTERNATIONAL S.E.","VIA MERCANTI, 12, 20121, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0003131245629,,"TIROLER VERSICHERUNG V.A.G","Via del Macello, 30, 39100, BOLZANO",no-vida,AT0000002408266                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0004861237308,,"TOKIO MARINE EUROPE S.A.","LARGO ARTURO TOSCANINI, 1, 20122, MILANO",no-vida,LURCSB0221975                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0001329281366,815600123ED82D1A8C37,"TUA ASSICURAZIONI SOCIETA' PER AZIONI IN LIQUIDAZIONE","PZA TRE TORRI, 3, 20145, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0003263557813,81560032D116A2BA1E26,"TUTELA LEGALE S.P.A.","CORSO DI PORTA NUOVA, 34, 20121, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0001104557633,8156001415EFC0667206,"UCA - ASSICURAZIONE SPESE LEGALI E PERITALI S.P.A.","PIAZZA SAN CARLO, 161, 10123, TORINO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0000670447193,81560086D3AFDF578962,"UNICREDIT ALLIANZ ASSICURAZIONI S.P.A.","PIAZZA TRE TORRI, 3, 20145, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0001063486006,0SNYM8YYKYB4ZH7G4F66,"UNICREDIT LIFE INSURANCE S.P.A.","VIA CORNALIA, 30, 20124, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0000189095980,529900W51ZNEU53S1P78,"UNICREDIT VITA ASSICURAZIONI S.P.A.","VIA CORNALIA, 30, 20124, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0000103423434,8156005CE5E7340CCA86,"UNIPOL ASSICURAZIONI S.P.A.","VIA STALINGRADO, 45, 40128, BOLOGNA",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0003124522048,984500AZE7BEC83CO082,"UNIQA OSTERREICH VERSICHERUNGEN AG","VIALE BRIANZA, 6, 20127, MILANO",vida,AT0000002403895                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0000624285293,81560066ED58493ED764,"UNISALUTE S.P.A.","VIA LARGA, 8, 40138, BOLOGNA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004109296810,,"UTMOST LUXEMBOURG S.A.","Piazza San Marco 3, 20121, Milano",vida,LURCSB0037604                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0002486002726,,"VEREINIGTE HAGELVERSICHERUNG VVAG","VIALE DEL COMMERCIO 47 SCALA B2. (37135 ), 37121, VERONA",no-vida,DEAIOTE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0001200531947,815600245A8A44EE0938,"VERTI ASSICURAZIONI S.P.A.","VIA VOLTA, 16, 20093, COLOGNO MONZESE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0000113639750,81560034B8A6633D8289,"VHV ITALIA ASSICURAZIONI S.P.A.","VIA I. CAFFI, 83, 32100, BELLUNO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0000106312325,8156003E4A94A3C84066,"VITTORIA ASSICURAZIONI S.P.A.","VIA IGNAZIO GARDELLA, 2, 20149, MILANO",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0001263856329,,"XL INSURANCE COMPANY SE","CSO COMO, 17, 20100, MILANO",,IEC173308                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0000185056023,81560058C3C0CEB63B79,"ZURICH INSURANCE COMPANY LTD","VIA BENIGNO CRESPI, 23, 20159, MILANO",no-vida,CH0ECBM03586                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IT0002706357586,,"ZURICH INSURANCE EUROPE AG","VIA BENIGNO CRESPI, 23, 20159, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0001074068600,815600B590ED5BC45671,"ZURICH INVESTMENTS LIFE S.P.A.","VIA BENIGNO CRESPI, 23, 20159, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
